from,to,distance
271199674,272575488,53.278173392222676
271199674,271199673,68.02798942763846
271199675,7234159494,23.634650059381862
271199675,271199534,185.1854989601254
271199675,272575916,21.4556941910396
271199735,271199534,75.70785389197023
271199735,4886322843,185.60710913014157
271201242,9131886111,160.4124757899649
271202825,7294851602,17.25954508275676
271202825,7294845298,5.213562585094876
271202825,270770305,16.42965822588715
271202826,7294845298,52.28898665025178
271202826,6470927095,412.9760042637335
271205415,4605571921,25.02591901182461
271205415,41688587,283.97045471800266
271205415,4549200607,85.9762524397477
271311489,271311510,310.3935383339006
271311489,341342717,260.2777562732132
271311489,5901718214,129.1331975715822
271311489,6684391219,281.32893426086423
271311510,271311489,310.3935383339006
271311510,4610382905,221.09281984235406
271311510,271611880,111.18363480655086
271311657,11765690724,27.376962822046217
271311657,4612045235,249.75585949846572
271311657,4610382905,46.13662269542782
271311673,4612045235,192.94804806054987
271311673,3617960441,76.80229185488271
271311673,11763401549,501.1449547429166
271312297,6414517167,65.11993145141638
271312297,12912750926,76.20219926330935
271312297,271314572,83.1414811527305
271314572,271611430,116.27831210256394
271314572,271611430,216.10867112279544
271314572,271312297,83.1414811527305
271314608,3111530368,251.44130917018077
271314608,11586273700,312.1731397230008
271314608,3941987189,468.10257469287075
271314642,4940589685,305.7918813769531
271314642,3941991737,42.77296902781064
271314642,4940517023,251.11105986733767
271314660,4610382615,6.259574793863503
271314660,2574176640,179.34745279589976
271314660,11586417817,555.1029479399846
271314949,7319938079,12.627855799923234
271314949,7319935875,150.71745544265255
271314949,12912286067,100.69222256912997
271315506,271315507,165.42656303501684
271315506,7319935875,172.38677385906607
271315506,317431917,56.28846607519776
271315507,271315506,165.4265630350169
271315507,7492634154,170.07257168135396
271315507,5496429558,13.00527077321804
271316399,262898515,5.537680701647599
271316399,262898501,45.024083523796676
271316399,1084229709,72.30506535637863
271317335,4571998083,70.32354575805722
271317413,7185221589,2.59433118886845
271317413,270360942,130.94773970934838
271317413,270349909,41.14508184434888
271317444,7185221647,1.9744022549329627
271317444,270349919,11.022096784566846
271317444,4571998001,25.352426076525134
271382581,11511373097,4.396503900263877
271382581,11511373096,4.448528330360916
271382581,271384000,53.36422014672875
271382744,8003831182,12.136588341071315
271382744,4600142988,127.27287104101596
271382744,8003831176,131.9193884505194
271382747,2768165901,12.785938352922829
271382747,7473628183,527.2019698653165
271382747,8003831182,139.08980636320928
271383346,4606407872,232.55758555186588
271383346,271383544,76.44388000199572
271383346,271383412,170.03653349073926
271383351,7473652996,74.10592243378176
271383351,271384479,151.74867181256073
271383351,4606408404,67.66653919749632
271383359,7473653110,3.8710414108313556
271383359,7473628183,8.158260637866888
271383359,4588934274,57.63631797175307
271383404,274685963,228.2929062078863
271383404,274686055,403.4100055239079
271383404,271383410,173.5075955094379
271383410,3899587590,84.80397132640051
271383410,3899587877,74.01199426441086
271383410,271383404,173.50759550943786
271383412,3899588321,30.54303779914743
271383412,3899587877,4.09031929475531
271383412,271383346,170.03653349073923
271383544,5493711393,15.860888113083927
271383544,5493711393,51.69501474370654
271383544,271383346,76.44388000199572
271383708,271383713,142.20207532167058
271383708,4575411101,33.87241989240918
271383708,948053236,188.88623078607878
271383713,4575410328,43.94828756422978
271383713,271383717,59.10517639485583
271383713,271383708,142.20207532167058
271383717,2312655378,114.10699275595884
271383717,271383713,59.10517639485583
271383717,3899588076,225.03737379566758
271383733,4575411176,154.27392749572007
271383733,1534544472,61.03770027037962
271383733,263356177,338.7726396618344
271383988,7473524048,21.494742300259272
271384000,7222288461,6.95828752778977
271384000,7222288466,10.076813852669915
271384000,271382581,53.36422014672875
271384007,7473524046,10.683730339846536
271384007,4602362964,29.853111816198542
271384007,271384034,220.95661269970452
271384034,7473524048,11.753613361876589
271384034,7222288461,327.7885297705236
271384034,271384007,220.95661269970452
271384479,3106630440,232.78021207251925
271384479,271383351,151.74867181256073
271384479,276105745,81.32159508931511
271384489,3106629915,42.63089482319258
271384489,7473654534,95.99630194458884
271384489,7473654535,181.62431174541246
271384502,12922993605,390.0412221761094
271384502,4608390787,136.4920468443806
271384502,271384831,254.46803009969855
271384502,11116549159,133.85193560829038
271384508,271384513,163.30715174967725
271384508,7473524023,56.16838032828529
271384508,7473524049,22.16055075895983
271384513,4608396167,42.74917252820197
271384513,4608395996,38.63533537553316
271384513,263356379,747.45393077509
271384513,271384508,163.30715174967725
271384530,6142425663,7.0439821269001115
271384530,12912751372,46.48939529300732
271384530,271385069,29.140313189860542
271384831,2334534854,185.6221047516491
271384831,271384502,254.46803009969858
271384831,4606407820,36.61422917111519
271385055,7365236452,5.370309452049475
271385055,7365236473,5.3475650250782145
271385055,3574330419,9.921009280138042
271385062,7222915278,2.5234066396773094
271385062,7222915190,5.23567704118202
271385062,271385065,111.11935792443
271385062,3574330416,304.1477725114139
271385065,4539887559,70.91136422461418
271385065,276108464,64.36924960790067
271385065,271385062,111.11935792443
271385065,3926851361,321.1602765194267
271385068,6088576748,14.783247603861971
271385068,244942571,270.9827688188343
271385068,7222859417,7.6165660918418485
271385069,271385151,93.15321663934999
271385069,271384530,29.140313189860542
271385069,3106630044,290.0506927863856
271385151,271385069,93.15321663934999
271385151,271385312,22.698166095688368
271385151,4663013132,34.614486865399726
271385226,3106630081,22.92214277336011
271385226,4539888013,41.84952946064034
271385226,6142425664,23.826600770718585
271385312,271385151,22.698166095688368
271385312,6142425664,165.06598173968717
271385312,7227024814,5.287437483629113
271385528,7227024900,4.068789307318353
271385528,7227024814,272.5312461318879
271385528,7226941572,9.803948333133084
271385824,7227080999,3.0142876234231486
271385824,271385826,75.55713315866626
271385824,4602363408,82.67672776169958
271385826,7227080942,2.6619608212225696
271385826,3106630116,324.3470916837531
271385826,271385824,75.55713315866626
271385833,7227072745,229.5101550503696
271385833,3106630116,64.35596025320443
271385833,560317185,167.39379737753222
271385836,7227072745,73.24379800251253
271385836,7196044346,3.379167884264829
271385836,7196044463,5.787720019208235
271385836,6434652932,67.20619616723644
271385839,7196044585,1.845912582399677
271385839,271385840,37.338520086917065
271385839,535179193,10.047710533954733
271385840,271385839,37.338520086917065
271385840,7196023779,1.7705895227614832
271385840,7196044659,2.327766346860785
271385840,317427736,134.93431673762225
271385845,6244237151,6.009040922753429
271385845,560317211,47.11915892191753
271385845,4409298467,55.67062401016202
271385847,2784884178,8.228451884435053
271385847,2784884181,14.535615562314444
271385847,2784884180,6.7049322651463115
271385847,4409298468,83.78593909436789
271386334,4555576961,13.116861944514216
271386334,4555576932,8.090005335523026
271386334,4555576999,5.757513154527467
271386401,271386402,18.415269120455356
271386401,4555576961,50.165353730803716
271386401,7227024900,900.5002132894167
271386402,535184001,42.83927069722819
271386402,7492634184,16.285550549189885
271386402,271386401,18.415269120455356
271386417,3106630349,191.1322836212061
271386417,271386423,233.09611958328392
271386417,340009231,111.09532549776877
271386423,3106630062,66.9589554636117
271386423,271386425,82.02053961878286
271386423,271386417,233.0961195832839
271386425,3106629901,8.506162810027366
271386425,3106629882,272.44018924106086
271386425,271386423,82.02053961878286
271386432,7222915422,5.6963199772913
271386432,3926851399,100.68656073511283
271386432,7492634162,102.01649782610328
271386432,7222859475,106.41619659043613
271388173,420560888,111.06558060160664
271388173,252392549,8.661742214807223
271388173,7365246173,40.973444218556
271388173,2349704313,34.080762842571204
271388181,7365253740,4.11225179429125
271388181,1344582591,88.59232019494931
271388181,420560894,29.935319970048166
271388181,543736276,76.47854791577075
271388182,7365253818,4.991569958250698
271388182,1344582781,8.7788160393318
271388182,6136879881,10.774161406465062
271388202,1344582989,55.55858721654027
271388202,1828263625,26.965516879936803
271388202,1828255897,63.67932413822407
271388214,1828263627,226.73763843578882
271388214,1828255899,37.43757728037481
271388214,271388587,441.1408735073747
271388377,4408591499,10.39050122135179
271388580,4408591499,7.123937840850244
271388580,271388584,101.47617972628399
271388580,1339588347,65.05986720233277
271388584,7185221294,1.947263027406051
271388584,7185221607,3.430548243313638
271388584,7185221534,87.0109654614368
271388584,271388580,101.476179726284
271388587,7185221534,6.296835308562786
271388587,7185219563,3.4264020667596595
271388587,271388214,441.1408735073747
271388609,420560909,27.199512491735415
271388609,1209037628,35.438557639382886
271388609,1344583662,14.422842860511022
271391046,271391120,17.792998454054505
271391046,7228094164,1.4222369062704985
271391046,1064439955,99.7322574447228
271391120,7228094142,2.5944666467581166
271391120,271391046,17.792998454054505
271391120,270360950,30.383352368561173
271391122,7228094142,34.789863382620325
271391122,271609638,15.377836706613673
271391122,7218715152,19.69657372291794
271391123,7218715152,2.212142141986172
271391123,12496209402,63.95356003200942
271391123,270349858,42.45644582469016
271409512,7473654530,39.421788761865855
271409512,4606408001,67.79508106929742
271409512,4606407805,159.79015254620248
271410171,271410173,33.27939875427262
271410171,2334534862,422.95195774363543
271410171,4609970710,60.25606739130221
271410173,271410171,33.27939875427262
271410173,4609970523,347.45645637046545
271410173,4596240098,178.034889300469
271411376,3923551626,11.35821045123592
271411376,4603631829,24.308636370064786
271411376,7183961579,5.758096354521441
271413853,7292180181,4.321551688225548
271413853,4580378566,70.3201577659587
271413853,7192077741,44.42051837709601
271414025,4666004156,6.468181631405229
271414025,7195986166,38.13580166523984
271414025,5703293807,5.4652608144695725
271414026,5703293807,17.33486283974721
271414182,271414922,86.34496630758157
271414182,4603631363,5.913699992491912
271414182,7195986166,6.685744839239541
271414695,7183961559,39.39432489423303
271414695,7183961503,36.4575982098195
271414695,5703293816,42.48856283094359
271414698,4666004303,58.8855593644736
271414698,5703293815,3.0402521221329684
271414698,7183946084,40.89755941208119
271414794,1068347238,143.6326995227442
271414794,4666003968,16.822953477195924
271414794,3579150492,42.09362592821392
271414922,1068347126,18.69421398337814
271414922,271414182,86.34496630758157
271414922,1068347238,7.263181639127672
271608492,269997232,20.58459863819187
271608492,7218715131,1.7395063331107092
271608492,500541106,33.74958702916277
271608647,7220986755,13.893430192115039
271608647,7218715172,68.75758539565035
271608647,7220986757,37.02482089466663
271608649,7218715172,1.160140996248689
271608649,6147179233,22.752687886746042
271608649,6147179251,77.8673813775913
271608654,302962230,22.34060996090977
271608654,6147179236,77.42201281097579
271608654,7220986757,0.7587698983312108
271608654,7220986758,1.7075007042086654
271608655,7220986758,23.65817649429371
271608908,7218715135,2.7214122384681825
271608915,500541106,12.342129737089957
271608915,6147179256,2.4762780968727034
271608915,7872529090,100.42626497126207
271609637,270360985,15.066413542550224
271609637,271609638,40.69591057026028
271609637,6147618499,22.56047699444583
271609638,271391122,15.377836706613673
271609638,270360978,17.74751922381333
271609638,271609637,40.69591057026028
271610120,12912286067,74.47582921370415
271610120,7319938123,41.40916130313258
271610120,7492634178,217.1269837753735
271611430,271314572,116.27831210256394
271611430,271314572,216.10867112279544
271611430,11586273700,278.9545055601749
271611880,12922745353,34.29682799554438
271611880,12922745320,16.264587074594594
271611880,271311510,111.18363480655088
271611892,4585291104,10.291372340573652
271611892,271611896,148.14130442788482
271611892,1753917662,110.09421583212088
271611896,3111530476,284.4221641404045
271611896,271611903,145.5125113251562
271611896,271611892,148.14130442788482
271611903,8779157335,168.2738669355305
271611903,271611911,240.9335340157778
271611903,271611896,145.5125113251562
271611911,299165438,90.00292701704468
271611911,4585291409,12.66816489894602
271611911,271611903,240.93353401577778
271612708,7185221620,2.095191761168941
271612708,7185221187,3.066680220373657
271612708,271612885,81.62598536327557
271612708,1339588347,133.7421594660332
271612709,271612991,27.903204584042623
271612709,262898649,15.976624183770605
271612709,4410514622,18.215932018328264
271612885,271613145,45.11308558522758
271612885,266515041,222.26743062744958
271612885,271612708,81.62598536327557
271612991,271612709,27.903204584042623
271612991,5859249358,29.16770406498308
271612991,330684306,38.360342796294056
271613066,330682399,21.688511550057047
271613094,271613095,10.996767177579612
271613094,5859249353,15.044175243228368
271613094,330684306,17.365100507375875
271613095,271613094,10.996767177579612
271613095,5859249352,27.249019248456605
271613095,271613097,43.09002092395116
271613097,7294350285,13.752021070212807
271613097,246862632,27.38956727676419
271613097,271613095,43.09002092395116
271613145,7185221609,3.4141518752728626
271613145,7185219550,2.8579957198964774
271613145,262898649,30.27419036251094
271613145,271612885,45.11308558522758
271615637,7289665847,15.821841218478458
271615637,269301981,24.847933593825296
271615637,7184393297,41.92724409463223
271615726,4559051418,19.854308378200457
271615726,7184393120,46.304615309529495
271615726,7184393297,3.878207549901503
271615978,11277283639,53.601342718881675
271615978,7289665860,3.949119185646488
271615978,269301985,84.44908796906175
271766663,1341164832,4.765859735645193
271776999,9986827439,2.8103574395766007
271776999,9986827446,1.4535639213174316
271776999,7217231509,64.41132853706799
271777356,9991514200,13.79474913037639
271777356,271777552,44.72672471348569
271777356,4703751944,18.38112777163836
271777552,1292062848,0.7336991175455552
271777552,271777356,44.72672471348569
271777552,10088067416,18.773781042955843
271777553,10088067416,7.339250852795885
271778421,271778984,51.6807494959484
271778421,12823620481,38.34127899633252
271778421,12823620480,51.74516416801946
271778984,271778421,51.6807494959484
271778984,7217231567,7.184351182772564
271778984,7217231555,5.378365209304318
271778984,7333276991,7.013648275288678
271778986,302957737,17.736342886321772
271778986,4845678155,53.80802475256906
271778986,7217231563,7.543006798291216
271780680,4540843732,6.712611839469266
271780680,7493947834,54.70299726932368
271780680,4601394615,12.94476560891826
271780680,7185275543,4.909199637143722
271780865,4540843699,9.766600059099808
271786842,4411559770,29.716731253391476
271786842,13435878782,31.411725991255906
271786842,7185295576,4.886557100652041
271787478,4587738483,11.283321043836821
271789488,271789490,88.66289815362208
271789488,7285583443,82.92722300887468
271789488,7285583434,149.42082755916348
271789490,271789488,88.66289815362208
271789490,7288024210,76.4188553669614
271789490,271789513,60.44921305093819
271789495,9294714252,54.77799640335578
271789495,9294714316,8.70704415422603
271789495,7288024210,140.44120497503465
271789502,9294738646,31.90894709514928
271789502,9294714293,44.30992851023972
271789502,7855645207,2.9711311896886055
271789512,271789513,95.14245637979688
271789512,5204561627,54.31902992803456
271789512,9294738622,149.55572608806412
271789513,7288024193,35.99219393321568
271789513,271789490,60.44921305093819
271789513,271789512,95.14245637979688
271791836,269245569,5.8721561224071985
271791836,269245095,28.37415932227495
271791836,7204051311,3.4672264135176194
271831123,267210380,18.43737364095098
271831123,8920393508,98.74723741202999
271831123,267210391,36.217891738446234
271832651,4412874224,27.103227378816886
271832651,7285520271,8.1696491108285
271832651,4412871972,37.67219702617942
271832651,4412871977,7.17844580764911
271833052,298270758,18.685822028422116
271833052,7176113472,5.269523595077947
271833052,4408591526,30.9562047041749
271833723,7289649902,38.78342803481809
271838253,6054780580,230.912237187947
271838253,272205521,180.71155496092288
271838253,272197674,420.882570042055
271838259,4044361796,32.53481510345465
271838259,6054780580,244.83040668548688
271838259,4605465108,105.46024554971252
271838259,272197235,392.74362407724675
271840796,272198501,258.74319494509575
271847500,5814624043,24.02313211489131
271847500,5814624026,25.455703403352405
271847500,4447858703,17.538064638056774
271847503,5814624041,9.082173524657668
271847503,7295010604,8.564385183748637
271847503,5814624026,7.95376226247782
271847503,268491982,14.901446455994282
271848502,2049099314,21.891931721021265
271848502,271848503,15.356241556440905
271848502,7295010627,5.372665474626693
271848503,271848502,15.356241556440905
271848503,7295010632,142.23455825239535
271848503,2049099314,37.52569838342737
271848550,7295010632,53.8450441542236
271848811,4672301099,22.351957776348286
271848811,4672301128,16.966682271446544
271848811,4585572179,59.50394316776921
271849153,4672301470,4.406035639189397
271849153,4672300372,8.175407662695834
271849153,4672301099,96.81576670222364
271849154,4672300367,5.7335490523037675
271849154,7177307100,9.109174643900213
271849154,4672300366,7.794347267743012
271849154,4672301185,53.77025374104004
271849155,4672301117,63.40596919765795
271849155,7296718240,71.46303572530664
271849155,7296718243,68.551499645998
271849177,271849178,21.551433281682144
271849177,4672300372,71.12409378463373
271849177,7176918550,116.53993246437955
271849178,271849177,21.551433281682144
271849200,4672301174,6.3299593398989655
271849200,7177307089,12.052650267306126
271849200,4672301117,5.660958584046096
271849200,941605722,60.94206843067796
271849268,4672301167,8.453925331577253
271849268,269352358,17.285212265471724
271849268,269352391,53.27155943495546
271849628,4680210817,8.657408551256259
271849628,5933982429,58.25687779699978
271849628,12883638405,67.94381235889799
271849628,4680210652,9.170389318075404
271850702,7212731369,3.5511462553133097
271850702,7212731180,4.06956045607447
271850702,271850710,149.48071281405063
271850702,7212731351,55.20204927734198
271850708,4608454872,4.915698972926592
271850708,12501666414,7.70107494466995
271850708,11269478874,58.906958677809875
271850710,9917242113,6.340407305583828
271850710,7212691336,3.685310862802619
271850710,271850702,149.48071281405063
271851677,9917404514,6.768306087834804
271851677,268419783,15.638497234961728
271851677,2848497000,107.36628854209177
271851750,1742824423,2.839995842239132
271851750,11850431503,8.197672721020673
271851750,6996309523,63.74104374263965
271853695,269296738,19.428469039339472
271853695,4585572092,2.5640646718101108
271853695,1319767891,18.009520003525143
271853772,12912958650,5.443726244866702
271853772,1319767891,122.53562957602675
271853772,7176918657,74.4874023754342
271853774,7296680869,6.285692522732165
271853774,7176918607,6.848120635703964
271853774,4585572192,4.612170942869292
271853774,7296680835,55.57408842807807
271853778,7296680835,45.82277480027436
271853778,7176918423,6.142728355107667
271853778,7176918657,6.306690581444676
271984228,4533907396,4.090863928288756
271984228,271986029,36.87628098321025
271984228,7297228768,5.572187696914432
271986029,4533907190,4.76422932700412
271986029,7297228773,6.663972594636107
271986029,271984228,36.87628098321025
271986984,267942468,15.459743703641813
271986984,6121168682,36.52553277659874
271986984,6121168683,10.348001693428296
271987734,6121168682,9.717505717219046
271987734,21026140,15.344610465913737
271987734,6121168684,5.437183275135307
272019278,9935368963,15.974890732373506
272019278,7294710013,109.41660784724141
272019278,7228094168,17.750101887452146
272031862,7221154374,1.5628908039998461
272031863,7221154374,85.6036723850335
272036545,9935368986,57.77903501044903
272036545,9935369000,64.81951877918092
272036545,7047528558,0.6676633355792344
272036545,7047539294,37.78512642550043
272038101,4697941619,29.813271578519284
272038148,11001797203,4.029606026726995
272178003,267466750,30.05618535407627
272178003,2980759803,29.803790562566398
272178003,5510086925,16.402130182316732
272178823,269352552,90.30236768778882
272178823,4672301124,54.16330586969442
272178823,4672301426,8.40649773260644
272179026,4672301186,14.698695583639003
272179026,12691148614,47.674738190308325
272179026,973063679,6.500453789221088
272179750,5247532591,2.7986691849658363
272179750,7288952914,103.25137813427584
272179750,5247532590,8.015373779463129
272187911,5626652519,50.49174838295074
272187911,7204713870,53.91852970094745
272187911,7204713936,53.674826746585026
272193353,7208081295,69.87628385794963
272196320,12600355178,45.36284827784553
272196320,272196500,59.0858465894841
272196320,4570525761,177.317708708256
272196500,272196320,59.0858465894841
272196500,7208081379,3.494142580476283
272196500,7206402763,27.004842704720776
272196546,7208081379,99.60936996719956
272197120,4570521894,7.099515602997571
272197120,4570521740,7.427153926230312
272197120,270058633,40.603428373946976
272197120,4570521928,10.3537206465044
272197232,272197235,46.319145575653
272197232,272197325,76.50317795063413
272197232,12443688890,10.796578806831404
272197235,272197232,46.319145575653
272197235,272197548,158.55237393390613
272197235,271838259,392.74362407724675
272197246,1904418869,145.01704871044825
272197246,4044361808,132.42324482251826
272197246,6749667010,187.1346068933832
272197325,272197232,76.50317795063413
272197325,4570521928,103.90901864729076
272197325,3229494471,96.2598443287406
272197548,272197551,245.60743066987254
272197548,272197235,158.5523739339061
272197548,4605465443,101.6634473805684
272197551,272197548,245.60743066987257
272197551,272205521,79.36794817594243
272197551,7208204972,220.94566491788598
272197555,7208204972,1.483824594713818
272197555,270058017,119.66744995880205
272197555,270058342,328.7562357652744
272197674,7289649931,309.15471655540887
272197674,4323518783,24.3040339122128
272197674,271838253,420.882570042055
272197674,272197675,34.43200454623887
272197675,4323518701,125.27123933461348
272197675,2558399888,96.30576488752104
272197675,272197674,34.43200454623887
272197679,6752886119,79.1617786436197
272197679,2838368413,82.0969348945671
272197679,2558399888,12.808074554369192
272197681,2838368413,31.637045481943765
272197681,2838368427,93.9520333506862
272197681,272202971,188.45876945968385
272198493,272198495,20.746944858562944
272198493,6753675287,111.21292344634962
272198493,272202971,336.71696504222166
272198495,6753675059,116.97631948108648
272198495,272198493,20.746944858562944
272198495,6752886173,292.4920212789041
272198501,2492170302,120.51728843678237
272198501,6753675059,45.4945412822502
272198501,271840796,258.74319494509575
272202971,272197681,188.45876945968388
272202971,1766021867,182.47938548519744
272202971,272198493,336.71696504222166
272204611,6753680657,20.851556628648577
272204611,1766021867,5.760159871318883
272204617,11668874297,3.884329951626456
272204617,11668874302,21.367488819583485
272204617,6753680657,181.19913269192938
272205521,271838253,180.71155496092285
272205521,272197551,79.36794817594243
272205521,272207980,145.61025683323282
272207980,7289649897,3.4626192661794715
272207980,7289649931,3.590616398191299
272207980,4570521930,308.6941321551475
272207980,272205521,145.61025683323282
272207981,4570521775,3.8629893736429817
272207981,7289649923,5.46565359004197
272207981,7289649915,4.59408404905398
272207981,272223117,122.09519765221283
272207983,4326756908,60.6230584173067
272207983,1460283989,36.87893988515235
272207983,7289617169,201.5431383478421
272207983,1460272806,81.77928728039578
272207991,6753680656,83.70068148564754
272207991,1460272814,84.93068049196755
272207991,1460272816,90.95714903905147
272214446,6752886287,29.524824163021908
272214446,9717533026,209.3770858248345
272214682,11652455847,19.2643591750415
272214682,9692829073,28.869943430910485
272214682,272219920,37.82735817688445
272219920,9690111085,4.092465858386042
272219920,272214682,37.82735817688445
272222722,4517026430,8.432155261377126
272222722,1838458114,12.331424107832966
272222722,1533979,30.9448488325169
272222722,270058012,31.453476026118068
272223116,7289649895,75.8841546089808
272223116,7289649918,4.424605155867584
272223116,7289649943,3.728398365156011
272223116,4614979958,53.58950104867531
272223117,4614979958,41.66483517704295
272223117,7289649892,3.1883675649929337
272223117,272207981,122.09519765221283
272224770,4570521930,5.5565784995167995
272224770,2848463522,18.50695162233307
272224770,270058017,37.2542154324802
272225836,272225861,67.48617286519874
272225836,7289649915,93.83879180463768
272225836,272225838,102.00763575281668
272225838,272225836,102.0076357528167
272225861,272225836,67.48617286519874
272238917,7187505153,4.1504541301583355
272238922,7187505153,25.501791327993004
272238922,3688057747,18.98908733804255
272238922,4672301479,115.45904409785233
272238933,1265008483,28.150715928276924
272238933,1265008483,45.345717238057
272238933,272238941,31.60460153430324
272238933,272238934,57.08322915026452
272238934,272238964,7.37183858896534
272238934,272240531,15.15283099021847
272238934,272238933,57.083229150264515
272238934,12253382253,28.77042599712604
272238935,6421536537,7.7576538551168035
272238935,272238965,7.617648736352583
272238935,12791771573,46.41428676180684
272238935,12791771583,62.857621147837094
272238941,272240626,13.8727523586363
272238941,272240533,2.751090503117423
272238941,272238933,31.604601534303242
272238948,2562483694,13.294929198042897
272238948,6421536580,9.611051628055282
272238948,272238950,34.370947793297375
272238950,272238951,5.248756030576996
272238950,272238948,34.370947793297375
272238950,12791771573,33.55499571016067
272238951,272238950,5.248756030576996
272238951,3688057747,32.41203804307747
272238951,1265008483,15.793306149332015
272238964,272240530,15.139358182566863
272238964,272241878,15.269571379520686
272238964,272238934,7.37183858896534
272238965,6421536526,9.695155550154325
272238965,272241522,15.633681646693118
272238965,272238935,7.617648736352583
272239476,6421536504,16.71062339350869
272239476,6424251522,17.634683535150767
272239476,272241522,16.71507348438034
272240380,272240517,16.754929713337592
272240380,272240530,15.90273350758377
272240380,272240381,7.377376453447814
272240380,6421544909,7.3038991109984455
272240381,272240533,16.756769268173272
272240381,272240531,15.895062705563026
272240381,272240380,7.377376453447814
272240517,272240625,16.62383927219513
272240517,272240380,16.754929713337592
272240517,272240533,7.363792361190897
272240517,272242219,15.269607320538661
272240530,272240380,15.90273350758377
272240530,272238964,15.139358182566863
272240530,272240531,7.369313185716708
272240530,272241974,15.277641573115655
272240531,272240530,7.369313185716708
272240531,272240381,15.895062705563026
272240531,272238934,15.15283099021847
272240533,272240517,7.363792361190897
272240533,272238941,2.751090503117423
272240533,272240381,16.756769268173272
272240625,272240709,16.32305108657809
272240625,272240517,16.62383927219513
272240625,272240626,7.363798383486085
272240625,6421536572,7.227925094670065
272240626,272240801,16.321199102226085
272240626,272238941,13.8727523586363
272240626,272240625,7.363798383486085
272240709,272242939,15.625253582838509
272240709,272240625,16.32305108657809
272240709,272240801,7.377394487066526
272240709,272242691,15.269632098393345
272240801,272240709,7.377394487066526
272240801,2562483694,15.627093791596343
272240801,272240626,16.321199102226085
272241521,272241878,5.182052752199613
272241522,272239476,16.71507348438034
272241522,272238965,15.633681646693118
272241522,6421536506,13.043898272707812
272241878,272241879,16.309836480525323
272241878,272238964,15.269571379520686
272241878,272241974,15.147034233413152
272241878,272241521,5.182052752199613
272241879,272241973,15.145204933922818
272241879,272241878,16.309836480525323
272241879,6421536583,21.402929176479272
272241973,272241879,15.145204933922818
272241973,272242052,15.902762235649652
272241973,272241974,16.29625905412363
272241973,6421536583,6.258119910942374
272241974,272240530,15.277641573115655
272241974,272241973,16.29625905412363
272241974,6421544908,7.940800317462099
272241974,272241878,15.147034233413152
272242052,272241973,15.902762235649652
272242052,272242217,16.74914206979221
272242052,6421536581,8.292335999147632
272242052,6421536573,6.25006853255102
272242217,272242052,16.74914206979221
272242217,272242376,16.6238693405724
272242217,272242219,16.309874853136865
272242217,6421536548,6.250073696097644
272242219,272240517,15.269607320538661
272242219,272242217,16.309874853136865
272242219,6421536571,8.604003815491916
272242219,6421536582,8.729287246812646
272242376,272242217,16.6238693405724
272242376,272242689,16.323080576331634
272242376,6421536546,8.357372800749118
272242376,6421536538,6.250078818648026
272242689,272242376,16.323080576331634
272242689,272242937,15.62528185132007
272242689,272242691,16.309901307055988
272242689,6421536511,6.244550056109072
272242691,272240709,15.269632098393345
272242691,272242689,16.309901307055988
272242691,6421536536,7.595638726184227
272242691,6421536547,8.36110088454681
272242937,272242689,15.62528185132007
272242937,6421536504,15.658071766616494
272242937,6421536510,8.278386694957826
272242937,6421536505,6.244554857720288
272242939,6421536526,15.652225289412828
272242939,272240709,15.625253582838509
272242939,2562483694,7.363809961895123
272242939,6421536539,7.306953528363915
272244933,6149472767,15.624021605583186
272572237,267936461,24.47613251992731
272572237,9349816101,3.1622379821950406
272572237,4543254614,23.212415626012763
272572298,5696537043,8.71221763112904
272572298,12862584997,12.011798663581523
272572298,12862584998,13.682708574868483
272574497,4886322959,55.98451428726821
272574497,272576275,55.50832904735403
272574497,4886322808,65.52561623593512
272574627,269075449,60.79838468502528
272574627,269075447,107.53250261862226
272574627,4543254549,7.084802040968677
272575300,6908866518,8.754040027392474
272575300,271199673,77.1091636893799
272575300,7234159462,112.48947125821415
272575300,7855645021,88.41071941707014
272575488,271199674,53.278173392222676
272575756,272575916,42.54771292479781
272575756,4543254536,52.89365757731459
272575756,6908866523,3.045240894635616
272575757,4543254536,5.176854717845811
272575757,3257320371,142.66052123526842
272575757,272575758,29.108226516913625
272575758,4409384830,22.162848407784033
272575758,269075443,169.66146922445483
272575758,272575757,29.108226516913625
272575916,272575756,42.54771292479781
272575916,271199675,21.4556941910396
272575916,6908866523,147.97385575491631
272576156,271199674,4.334165883237453
272576156,7234159494,3.227912614337751
272576156,272576265,55.931840905315134
272576265,272576266,12.888855955068006
272576265,272576156,55.931840905315134
272576265,7234159334,100.37010127245937
272576266,272576265,12.888855955068006
272576275,271199672,44.10268185927309
272576275,7234159334,3.2783952055785064
272576275,272574497,55.50832904735404
272578075,267937828,20.27275729242771
272578075,12862584997,14.230569051694065
272578075,272578082,21.82849347878447
272578082,267937828,28.39278696822103
272578082,272578075,21.82849347878447
272578082,12862586320,7.887862039310541
272578790,12862584941,7.1682693959270445
272578790,12862586304,11.356290000056964
272578790,305653894,282.6704025449816
272578790,7234159505,84.62493616566
274243659,4559051481,5.6355254209860135
274243659,5204023182,44.772570203635
274243659,344453123,17.880421433518684
274243661,7181926993,3.958653444274051
274243661,7181927113,3.328960303750536
274243661,335810225,181.41194925859554
274243661,2493311010,93.9852112903708
